ID,Author,Text,Date,Like_Count,Retweet_Count,Reply_Count,URL
1945498175772512304,mansuryavas06,"Türkiye Belediyeler Birliği Başkan Vekilliği görevine seçilen Mersin Büyükşehir Belediye Başkanımız @VahapSecer ’i tebrik ediyor, yeni görevinde başarılar diliyorum.",Wed Jul 16 14:58:05 +0000 2025,5422,267,40,https://twitter.com/mansuryavas06/status/1945498175772512304
1944986290522329410,mansuryavas06,"15 Temmuz 2016’da millet iradesini hiçe sayan darbe teşebbüsüne karşı kahramanca direnen aziz şehitlerimizi rahmetle, gazilerimizi minnetle yâd ediyorum. 

Allah milletimize bir daha böyle acılar yaşatmasın. https://t.co/ADHdZLPSYh",Tue Jul 15 05:04:02 +0000 2025,2096,206,125,https://twitter.com/mansuryavas06/status/1944986290522329410
1944120505314775416,mansuryavas06,"RT @sabahatakkiraz: Ankara “Birlik Aşı” konserimiz sürüyor.
@mansuryavas06 @ankarabbld https://t.co/ekcKMRDUWg",Sat Jul 12 19:43:43 +0000 2025,0,749,0,https://twitter.com/mansuryavas06/status/1944120505314775416
1944119687400632583,mansuryavas06,"Muharrem ayının bereketini Mamak’ta “Birlik Aşı” ile paylaştık.

Tüm vatandaşlarımızın tuttukları matem oruçlarının Hak katında kabul görmesini diliyorum.

Aşure günümüzün milletimize huzur ve barış getirmesini diliyor, Hazreti Hüseyin Efendimiz’i ve tüm Kerbela şehitlerimizi rahmetle anıyorum.",Sat Jul 12 19:40:28 +0000 2025,11095,887,174,https://twitter.com/mansuryavas06/status/1944119687400632583
1943578137784127831,mansuryavas06,"“Ne yaparsanız yapın soykırımı unutmayın. Çünkü unutulan soykırım tekrarlanır...”
Aliya İzzetbegoviç

Srebrenitsa’da katledilen 8 bin 372 Boşnak vatandaşımızı rahmetle anıyorum. 

Bu soykırımı unutmayacağız, unutturmayacağız. https://t.co/lHp222b8yD",Fri Jul 11 07:48:32 +0000 2025,13249,1456,110,https://twitter.com/mansuryavas06/status/1943578137784127831
1943415846124093614,mansuryavas06,"RT @eczozgurozel: Adana, Adana olalı böyle dayanışma görmedi! ❤️

Bir şehir ayağa kalkmış, dolmuş şoförleri tüm şehri ücretsiz getirmiş, me…",Thu Jul 10 21:03:39 +0000 2025,0,7166,0,https://twitter.com/mansuryavas06/status/1943415846124093614
1943325496776810544,mansuryavas06,"Ali İsmail Korkmaz…

Bir düşü vardı… Daha adil, bir memleket.

#AliİsmailHep19Yaşında https://t.co/Xrf0MEguAK",Thu Jul 10 15:04:38 +0000 2025,35721,2555,616,https://twitter.com/mansuryavas06/status/1943325496776810544
1943298265530646819,mansuryavas06,"Genel Başkanımız Sayın Özgür Özel’in başkanlığında tüm belediye başkanlarımızla bir araya geldik.

Kararlıyız… 

Bu ülkenin hak, hukuk ve adalet özlemini bitirmek için mücadele edeceğiz. https://t.co/LK9ToRAwyB",Thu Jul 10 13:16:25 +0000 2025,20623,1956,432,https://twitter.com/mansuryavas06/status/1943298265530646819
1942638852822155704,mansuryavas06,"Zeydan Karalar Adana’dır, Adana Zeydan Karalar!

11 yıl önceye dayanan bir iddia, çelişkili bir ifadeye dayanarak bugün tutuklamaya gerekçe yapılıyorsa, burada hukuk değil; başka hesaplar devrededir.

Biz yargılamaya karşı değiliz. Ama adil, bağımsız ve tarafsız bir yargı istiyoruz.
Çünkü hukuk, zamana ya da siyasete göre eğilip bükülemez.

Zeydan Karalar halkın iradesidir. Nokta!
Adanalının gönlünde taht kurmuş bir belediye başkanıdır ve göreve geldiği günden bu yana yolsuzlukla mücadele eden bir isimdir.",Tue Jul 08 17:36:09 +0000 2025,43117,5704,948,https://twitter.com/mansuryavas06/status/1942638852822155704
1942463440687140948,mansuryavas06,"Çorlu tren faciasında yitirdiğimiz 25 canı unutmadık, unutturmayacağız.

Bu büyük acının tüm sorumluları yargı önüne çıkarılmadan, adalet yerini bulmadan bu dava kapanmış sayılmaz.

Adalet arayan ailelerin mücadelesi, hepimizin vicdan borcudur.
Her zaman yanlarında olacağız. https://t.co/QzzT43LXjf",Tue Jul 08 05:59:08 +0000 2025,12707,1396,94,https://twitter.com/mansuryavas06/status/1942463440687140948
